iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
POL,Europe,Poland,2020-11-30,990811.0,5736.0,16354.0,17150.0,121.0,482.286,26179.653,151.559,432.113,453.145,3.197,12.743,,,,21504.0,568.188,,,,,24663.0,6017175.0,158.989,0.652,37082.0,0.98,0.441,2.3,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-01,999924.0,9113.0,12979.714,17599.0,449.0,469.286,26420.441,240.788,342.956,465.009,11.864,12.4,,,,21351.0,564.146,,,,,37638.0,6054813.0,159.983,0.994,37767.0,0.998,0.344,2.9,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-02,1013747.0,13823.0,12760.714,18208.0,609.0,460.0,26785.679,365.238,337.169,481.1,16.091,12.154,,,,20855.0,551.04,,,,,41100.0,6095913.0,161.069,1.086,36885.0,0.975,0.346,2.9,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-03,1028610.0,14863.0,12499.714,18828.0,620.0,465.714,27178.396,392.717,330.273,497.482,16.382,12.305,,,,20477.0,541.052,,,,,37250.0,6133163.0,162.053,0.984,35893.0,0.948,0.348,2.9,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-04,1041846.0,13236.0,11918.571,19359.0,531.0,458.857,27528.123,349.728,314.918,511.512,14.03,12.124,,,,20135.0,532.016,,,,,39559.0,6172722.0,163.098,1.045,35049.0,0.926,0.34,2.9,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-05,1054273.0,12427.0,11525.714,19861.0,502.0,445.0,27856.475,328.352,304.538,524.776,13.264,11.758,,,,19895.0,525.675,,,,,34846.0,6207568.0,164.019,0.921,34174.0,0.903,0.337,3.0,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-06,1063449.0,9176.0,11196.286,20089.0,228.0,437.143,28098.927,242.452,295.833,530.801,6.024,11.55,,,,19363.0,511.618,,,,,23176.0,6230744.0,164.632,0.612,34033.0,0.899,0.329,3.0,people tested,71.3,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-07,1067870.0,4421.0,11008.429,20181.0,92.0,433.0,28215.741,116.814,290.87,533.231,2.431,11.441,,,,,,,,,,18991.0,6249735.0,165.133,0.502,33223.0,0.878,0.331,3.0,people tested,,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-08,1076180.0,8310.0,10893.714,20592.0,411.0,427.571,28435.311,219.571,287.839,544.091,10.86,11.297,,,,,,,,,,29217.0,6278952.0,165.905,0.772,32020.0,0.846,0.34,2.9,people tested,,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
POL,Europe,Poland,2020-12-09,1088346.0,12166.0,10657.0,21160.0,568.0,421.714,28756.767,321.456,281.584,559.099,15.008,11.143,,,,,,,,,,,,,,,,,,,,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
